num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,N_peak,trend_mean,trend_var,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.9793,0.032096769484421354,0.006136438489924711,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.7904,3.9558861585378696e-4,0.008100979935073813,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.8352,2.006582767545349e-4,0.007587752307019628,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.831,-0.0011750728306963464,0.0075546398345960894,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.9092,0.021867288816167816,0.006640679453793222,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.9873,0.048384500820706285,0.007398269703049111,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.792,-0.0010559618886181916,0.008062670683329467,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.8349,-9.314802666101819e-4,0.007549079955405055,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.8366,1.1905644132869365e-4,0.007615780626793667,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.9096,0.028747718905735093,0.007220279459091982,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.9935,0.06437586843612998,0.009162951155447,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.7973,2.1529877642290386e-4,0.008159689585458391,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.8396,2.509472927664366e-4,0.007613444737852558,0,10000
