num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,trend_mean,trend_var,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8214,8.610989842422981e-5,0.007625250292181444,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.11250000000000002,0.11250000000000002,0.11250000000000002,0.11250000000000002,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.8581,0.022639006241613545,0.008469523328533268,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.83,0.0019596954383971268,0.007402833281448785,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.8588,0.023674973941182585,0.008686385182768487,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.15,-0.15,-0.15,-0.15,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8218,-4.463232012651534e-5,0.007559723385751652,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.15,-0.15,-0.15,-0.15,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.7249,-0.02117378424326315,0.00866445460773108,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8274,5.853950581379726e-4,0.007414623846896966,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.7504,-0.021049463676143257,0.008170702392731344,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.075,-0.075,-0.075,-0.075,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8227,-7.426641974187395e-5,0.007554598304965347,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.075,-0.075,-0.075,-0.075,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.7734,-0.018636951588570972,0.007750580666130762,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.831,6.667127433092351e-4,0.007304536200280857,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.8199,-0.010338149165194032,0.006800204688888926,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0,0,0,0,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8212,-8.085189123196477e-4,0.007521301317621645,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0,0,0,0,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,MAPpriorNew,0.8472,-9.314363236963341e-4,0.006774099942418872,0,10000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.037500000000000006,stepwise_2,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,2,0.2,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,3,fixmodel,0.8268,0.001563623327552606,0.007418736813955238,0,10000
