num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,N_peak,trend_mean,trend_var,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0321,0.0023134523818713355,0.007451759760162628,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0126,-0.01444387415178303,0.0060673932878240805,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0089,-0.031829813468092834,0.006039622526531375,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.026,0.001954015456259897,0.007913621608356135,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0324,0.002289742940050368,0.007459617914675543,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0289,4.3262203594257316e-4,0.007319961314582243,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0149,-0.008074055718261601,0.005763859354677359,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0136,-0.016486294798083324,0.005156446863641547,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0262,4.2729177608699176e-4,0.007905001231178634,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0285,4.4086253407400646e-4,0.007318260334597925,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0312,5.142884672261599e-4,0.0076708026918472375,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0205,-1.2861190332191788e-4,0.005834370087071987,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0263,2.5433761462209117e-4,0.00505061386594523,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0248,-3.417664874235675e-4,0.008064664502969419,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0311,4.550298349195888e-4,0.007656630792408137,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0273,1.0689157079513193e-4,0.0075096534312738715,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0245,0.00783675560424124,0.0058954617186254415,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0403,0.016201913398451773,0.005238709848672605,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0232,-4.2758366123307306e-4,0.008100464494157302,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0272,1.4430307040619797e-4,0.007510737367275157,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0286,1.0140594347482417e-4,0.007372281543904235,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0351,0.015798099489296977,0.006062679064618335,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0693,0.032744453523237335,0.005976338915638638,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0255,-4.3765838861925353e-4,0.007928495284642092,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.029,1.5192962013021668e-4,0.007368692855514579,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0325,2.3552488964562995e-4,0.007636549628939241,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0408,0.022391179269386254,0.00669627279535667,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.1052,0.048686845255383235,0.007433117001047023,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.027,-4.4873438889607897e-4,0.008139762507840822,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0334,3.4134742768534464e-4,0.007638783469308039,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0289,4.092621162434951e-4,0.007447059262111192,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0495,0.02915305273097065,0.007179963335606129,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.1536,0.06557915389917758,0.009359423185597234,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0264,5.006270164605166e-4,0.007976360226043379,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0292,5.480969598110588e-4,0.007448477574764538,0,10000
