num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,N_peak,trend_mean,trend_var,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.03,4.6560808510398127e-4,0.007600400603529195,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0123,-0.015617199335620715,0.006226357093196604,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0083,-0.03232249663361202,0.006073675539118973,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0243,1.5073288381959788e-4,0.008145929401816946,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.075,random,random,random,random,random,random,random,random,random,-0.075,linear,NA,-0.075,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0131,-0.014983941063361726,0.00619441163109879,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0237,-9.390255963389754e-4,0.0072426243651896776,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0158,-0.00890991666536546,0.005789969110048702,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0153,-0.016712798279586438,0.005276155544669918,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0232,-0.001250915806444962,0.00782988236536203,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.037500000000000006,random,random,random,random,random,random,random,random,random,-0.037500000000000006,linear,NA,-0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0167,-0.007830175846841087,0.005853456362265565,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0265,-5.355099637072356e-4,0.007403933869831086,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0188,-6.796115184259692e-4,0.005717381918913378,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0243,-5.646435342737089e-4,0.0049890579086433375,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.025,-6.455079885132425e-4,0.007940056688216504,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0213,-7.893720190371141e-5,0.005893963858094603,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0304,2.4670075663866994e-4,0.007652724229797612,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0276,0.00819397078391313,0.006003432838292526,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0442,0.016735833136148792,0.0053237741724927465,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.029,-4.5278269965143573e-4,0.008212689642633343,0,10000
