num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,375,750,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.062,0.03170212590065329,0.006428901808701277,0,1000
3,250,0,375,750,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.025,0.0014135239155926114,0.008280101771061142,0,1000
3,250,0,375,750,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.029,0.010770748959820485,0.006880145837317167,0,1000
3,250,0,500,1000,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.025,-0.0033472138495228006,0.008111222615752683,0,1000
3,250,0,500,1000,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.028,0.005926378702130369,0.007009710138949826,0,1000
3,250,0,500,1000,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.07,0.03186131206822529,0.006705628649893518,0,1000
3,250,0,500,1000,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.024,-0.0033472138495229935,0.008111222615752688,0,1000
3,250,0,500,1000,2,0,1,0,0,0,0.1,-0.012500000000000004,-0.012500000000000004,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.03,0.01050544743952123,0.006885319286739036,0,1000
3,250,0,0,0,2,0,1,0,0,0,0.1,0.024999999999999994,0.024999999999999994,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.026,8.462609559681528e-4,0.007950417242696394,0,1000
3,250,0,0,0,2,0,1,0,0,0,0.1,0.024999999999999994,0.024999999999999994,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.026,8.051646660045483e-4,0.0079694239910189,0,1000
