num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,N_peak,trend_mean,trend_var,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,random,random,random,random,random,random,random,random,random,0,linear,NA,0,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.877,-0.006104384563529935,0.0058923545192845345,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.823,-0.0034156682943704314,0.007691159629826459,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.888,0.005542607456215054,0.00591333404097075,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.962,0.013615073894056385,0.005178870457083587,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.783,-0.00304413570127506,0.008179857058565864,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.907,0.00725221846403829,0.006057311986273386,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.831,-0.0037014937071262063,0.007153978355952164,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.916,0.013328639617124851,0.005841966611930469,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.982,0.030188160942756077,0.005856965669046414,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.795,-0.0034426352604759788,0.007694934542387235,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.924,0.013200850745274871,0.005979054711473018,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.823,-3.4596183325548066e-4,0.00761102540970029,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.906,0.023093658379697506,0.006852377773061915,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.99,0.051600528494490795,0.0076666708654585065,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.782,-0.0011924461641864852,0.008291343829053638,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.936,0.027848987171469275,0.00687205656804788,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.843,8.71847299429055e-4,0.007454018717349704,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.93,0.03091017458234896,0.007010626569622574,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.997,0.06783697385212994,0.009609963610445912,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.815,0.001276267733619266,0.00758465785189613,0,1000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.958,0.03379558978800712,0.007038595029373179,0,1000
