num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.837,0.007160306493452761,0.008114988327504595,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.812,0.00543842064614698,0.008529701775069789,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.883,0.01673281243784937,0.007942735724900184,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.784,0.0020462846743836216,0.009016816572232479,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.845,0.008781086067894838,0.008082837662231305,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.836,0.008382633072831895,0.007946048077587784,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.8,0.0025503619044143873,0.008365034159505312,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.895,0.01700826757999429,0.007102509111802404,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.796,0.002085164242699251,0.008469488650999153,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.856,0.01065818877732236,0.007676711006461763,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.865,0.005417594193367287,0.0070992717129084145,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.85,0.006552082552782517,0.007046269192637054,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.948,0.027617909431516027,0.006684023907770946,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.809,7.101583014728299e-4,0.007723698480979116,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.874,0.008275391873691154,0.006828508587870787,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.842,0.0078647637877062,0.007866794862886835,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.822,0.004612378004883714,0.008227340755706868,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.92,0.019328381289657075,0.006192652387828997,0,1000
